"NODE ID","NODE LABEL","SCENE IDS","DIALOGUE IDS"
"204","move","[30,13,64,102,130,130,28,32,47,59,81,124,130]","[215,63,474,721,939,944,197,223,308,387,591,780,942]"
"205","naboo","[125,130,130,131,124,124,124,124,124,124,124,18,18,18,19,10,34,28,19,19,124,124,59]","[866,933,947,965,773,779,829,856,768,771,772,119,120,122,123,45,245,198,128,124,767,733,387]"
"206","neck","[81]","[595]"
"207","negotiations","[4,10,13,24]","[18,46,63,169]"
"208","nice","[102,47]","[713,308]"
"209","nute","[1,4]","[5,25]"
"210","obi-wan","[64,92,4,145,147,102,127]","[474,667,12,1025,1039,721,916]"
"211","odd","[64,10,64]","[474,45,458]"
"212","oops","[47,145,132,142]","[308,1025,970,1002]"
"213","padawan","[124,4]","[845,16]"
"214","padme","[124,124,124,124,124,124,39,59,59,64,59,81,66]","[751,750,754,753,757,756,266,349,317,463,360,608,509]"
"215","palpatine","[127,124,124,13,30]","[879,822,790,65,216]"
"216","parts","[62,62,63,81,81,81,42,59,59,59,59]","[440,443,449,600,608,612,288,311,379,417,426]"
"217","pay","[44,47,59]","[298,308,311]"
"218","peace","[19,129]","[129,932]"
"219","people","[92,47,102,100,127,124,24,130,147,102,30,32,59,92,30,124,124,124,124,92,100,102,124]","[667,308,720,699,912,831,169,938,1039,721,211,226,384,694,200,817,823,827,829,695,701,723,780]"
"220","permission","[147]","[1039]"
"221","pilots","[131,43,32]","[959,296,223]"
"222","place","[127,129,47,24]","[915,922,308,169]"
"223","planet","[21,35,18,20,10,11,102,126,41,92]","[136,255,122,132,46,51,721,875,279,668]"
"224","point","[102,125,18,24]","[721,861,116,169]"
"225","power","[73,64,64,47,34,34,24,18,127,102,64,63,32,147,127,75,145]","[565,476,453,309,234,233,169,95,914,715,474,449,223,1050,917,578,1025]"
"226","probe","[92]","[675]"
"227","promise","[147,59,59,70,92,124,124,124,124,127,47,70,92,102,145]","[1039,311,347,555,667,764,792,823,826,880,308,548,664,721,1025]"
"228","quadinaros","[75,75]","[572,571]"
"229","queen","[47,41,34,24,92,73,60,60,130,129,102,100,124,124,100,124,124,125,124,124,129,130,127,127,145,145,131,132,10,22,22,41,34,59,59,60,60,74,74,92,92]","[308,276,241,169,667,566,431,430,934,922,721,699,733,771,701,732,856,861,779,853,932,937,882,912,1024,1028,966,967,48,165,164,279,244,387,382,434,433,570,569,694,688]"
"230","quiet","[126]","[875]"
"231","qui-gon","[125,102,147,142,92,60,47]","[864,721,1039,1002,664,427,308]"
"232","race","[68,47,44,59,67,66,68,68,62,59,64,62,59,59,59,59]","[537,308,299,420,515,511,536,528,440,425,465,444,333,332,422,401]"
"233","remember","[125,100,100]","[864,700,699]"
"234","report","[23]","[168]"
"235","retreat","[142]","[1002]"
"236","ride","[62]","[444]"
"237","roger","[132,6,24]","[968,27,169]"
"238","room","[132,131]","[970,953]"
"239","saved","[147,63,35,21,18]","[1039,446,250,136,106]"
"240","sebulba","[75,80,67,62,47,81,75,75,70,70,67,67,59,59]","[572,589,512,442,308,592,588,579,553,548,517,515,335,327]"
"241","security","[131,13]","[965,74]"
"242","senate","[100,100,30,32,28,28,22,22,12,13,11,12,24,13,126,102,147,102,102,124,124,124,124,145,127]","[701,709,216,222,197,198,163,164,60,71,53,58,169,61,875,721,1039,723,716,829,768,853,835,1025,886]"
"243","senator","[30,124,13,127,124,124,124,124,124,124]","[216,763,65,879,835,831,827,822,770,767]"
"244","send","[59,124,39,47,40]","[381,752,271,308,274]"
"245","sense","[6,102,125,147]","[27,721,862,1039]"
"246","serve","[126,47]","[875,308]"
"247","ship","[145,127,138,10,44,47,35,35,66,102,61,63,131,131,124,127,34,34,132,14,63,62,59,59,92,81,67,64,35,34,59,47,35,35]","[1025,901,996,45,298,308,246,250,510,721,437,446,959,960,833,904,233,244,976,76,449,441,415,353,678,608,513,453,247,235,343,305,253,249]"
"248","shmi","[59]","[370]"
"249","short","[10,21,4,92]","[46,135,18,650]"
"250","shut","[132]","[989]"
"251","side","[124,131,81,102,22,30]","[810,953,596,730,164,216]"
"252","signed","[34,34]","[243,241]"
"253","sith","[127,35]","[885,246]"
"254","situation","[131,13,30,102,124]","[951,74,215,713,826]"
"255","skywalker","[75,75,75,75,70,70,59,124,75,80,81,92]","[584,577,575,574,556,549,316,756,588,589,598,692]"
"256","slave","[43,81,71,67,64,47,59,59,44]","[296,627,560,525,455,308,333,331,300]"
"257","slime","[70]","[548]"
"258","small","[68,34,67,22]","[528,236,522,154]"
"259","spake","[18,14]","[116,77]"
"260","speaking","[125]","[870]"
"261","standoff","[9]","[40]"
"262","stands","[66]","[508]"
"263","stay","[30,32,14,30,81,92,41,64,132,142,102,125,126,132,41,32,92,64,142,132,24,18,132,127,132,132,124,124,125,124]","[218,229,92,212,644,696,282,470,968,1002,721,864,875,967,279,223,667,474,1006,982,169,105,970,886,980,972,834,733,867,858]"
"264","steady","[132]","[970]"
"265","steps","[42,30]","[285,200]"
"266","stop","[67,142,102,92,102,124,142,147,59,68,81]","[519,1002,720,649,723,835,1017,1045,389,529,645]"
"267","strange","[64,47,44]","[500,303,302]"
"268","strong","[138,102]","[996,721]"
"269","subtitled","[71,68,70,64,64,59,59,59,59,59,59,59,59,43,43,43,42,42]","[561,529,553,451,467,333,334,331,332,327,330,320,319,293,292,291,289,287]"
"270","suddenly","[67,81,4]","[519,622,25]"
"271","survive","[6,47]","[31,308]"
"272","system","[22,34,36,64,102]","[163,239,256,474,721]"
"273","tatooine","[39,34,59,39,36,36,34]","[265,233,386,268,259,258,236]"
"274","thee","[44,41]","[298,279]"
"275","thing","[47,39,92,64,126,100,10,64]","[308,265,649,455,875,700,46,471]"
"276","thought","[64,18,132,131]","[451,116,970,958]"
"277","threepio","[92,59]","[651,367]"
"278","time","[102,92,81,81,124,124,124,102,129,127,127,124,12,145,141,129,41,59,22,30,59,59,59,59,64,68,62,64,70,75,69,69,14,12,21,18,63,64,67,68,24,47,59,62,132,138,142,92,102,125,127]","[723,650,643,637,827,795,770,724,930,906,877,853,56,1025,999,931,282,332,163,200,385,425,333,347,476,534,444,452,550,579,540,547,89,57,135,116,449,471,525,537,169,308,311,441,970,996,1002,649,721,874,903]"
"279","tongue","[64,64]","[474,458]"
"280","track","[70]","[551]"
"281","train","[147,145,125,102]","[1039,1025,864,721]"
"282","treaty","[47,24,127,102,145,142]","[308,169,890,721,1025,1002]"
"283","trouble","[47,75,24,32,129,142,92,92,92,142,32,24,59,59]","[308,571,169,223,924,1009,679,682,664,1002,229,174,426,337]"
"284","turns","[81,13,30]","[630,65,201]"
"285","twenty","[64]","[500]"
"286","valorum","[102,102,100,124,124,124,124,102,10,102]","[721,714,702,822,783,772,765,720,45,717]"
"287","viceroy","[145,132,131,131,145,131,127,35,35,22,12,4,1]","[1026,977,962,955,1029,953,884,249,246,165,55,17,6]"
"288","vote","[102]","[721]"
"289","wait","[75,64,40,32,132,92,14,6]","[571,474,273,223,970,664,77,27]"
"290","walk","[71]","[560]"
"291","watch","[43,92,124,59,73,125]","[293,649,780,374,564,867]"
"292","watto","[59,66,59,59,81,81,59,59,44]","[425,510,423,424,629,640,320,400,299]"
"293","weapons","[24,24,145,131,142]","[195,194,1022,960,1020]"
"294","wesa","[22,22,24,24,24,24,59,24,18,19,18,19,19,59,124,127,130,130,131]","[160,149,177,174,181,180,324,186,112,124,120,128,126,426,821,881,940,949,958]"
"295","wishes","[92,41,47]","[667,276,308]"
"296","wonderful","[59,81,81]","[373,605,624]"
"297","word","[92,11]","[649,53]"
"298","worried","[4]","[25]"
"299","wude","[18,47,32]","[117,308,223]"
"300","yeah","[132,92,47]","[970,649,308]"
"301","yippee","[81,75,47]","[596,572,308]"
"302","yoda","[147,64,4]","[1039,502,15]"
"303","young","[147,102,47,22]","[1039,721,308,165]"
"304","yousa","[130,129,18,24,102,130,130,130,130,124,129,30,36,19,22,18,19,18,18]","[937,930,98,169,721,947,949,933,940,817,931,202,262,128,143,118,124,110,116]"
